username,total_reports,valid_reports,avg_vote_count,verified_status,cleared_status,specialization,valid_percentage
shogunpanda,1,1,8.0,False,False,Uncontrolled Resource Consumption,100.0
shorst,1,1,15.0,False,False,SQL Injection,100.0
shoveller,1,1,4.0,False,False,Uncontrolled Resource Consumption,100.0
showuon,1,1,90.0,False,False,Server-Side Request Forgery (SSRF),100.0
shriyanss,1,1,13.0,False,False,Information Exposure Through Directory Listing,100.0
sheerwood,1,1,58.0,False,False,Information Disclosure,100.0
shayhelman,1,1,408.0,False,False,Code Injection,100.0
shad0walk3rtn,1,1,16.0,False,False,Open Redirect,100.0
shakaa1,1,1,4.0,False,False,SQL Injection,100.0
shadow-m,1,1,3.0,False,False,Improper Access Control - Generic,100.0
shadow1krd,1,1,55.0,False,False,SQL Injection,100.0
shady-r,1,1,8.0,False,False,Privilege Escalation,100.0
5hivaay,1,1,1.0,False,False,Cross-Site Request Forgery (CSRF),100.0
shahriar,1,1,1.0,False,False,Violation of Secure Design Principles,100.0
5b66c571,1,1,4.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
shaileshpratapwar,1,0,2.0,False,False,Violation of Secure Design Principles,0.0
shakedko,1,1,6.0,False,False,,100.0
shay12tg,1,1,9.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
shakedreiner,1,1,39.0,False,False,Command Injection - Generic,100.0
shakierbellows,1,1,18.0,False,False,Information Disclosure,100.0
shamollash,1,1,0.0,False,False,Business Logic Errors,100.0
shamrocksu88,1,0,6.0,False,False,Information Disclosure,0.0
shantanu_kul,1,1,9.0,False,False,Violation of Secure Design Principles,100.0
shaolin_tw,1,1,556.0,False,False,HTTP Request Smuggling,100.0
shaung,1,1,13.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
say_ch33se,1,1,536.0,False,False,Privilege Escalation,100.0
saurabhsankhwar3,1,1,57.0,False,False,Client-Side Enforcement of Server-Side Security,100.0
teknogeek,1,1,365.0,True,True,Business Logic Errors,100.0
sahore,1,0,1.0,False,False,Reliance on Cookies without Validation and Integrity Checking in a Security Decision,0.0
saadahmedx,1,1,34.0,False,False,Improper Authentication - Generic,100.0
a7medel-ma7alawy,1,0,2.0,False,False,Violation of Secure Design Principles,0.0
saboorhakimi,1,1,51.0,False,False,Information Disclosure,100.0
a77w3,1,1,126.0,True,False,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),100.0
a4hamkhan,1,1,7.0,True,False,Uncontrolled Resource Consumption,100.0
sagarrajani,1,1,7.0,False,False,,100.0
a1kmm-,1,1,14.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
sai545,1,0,2.0,False,False,UI Redressing (Clickjacking),0.0
s4thi5h,1,1,1.0,False,False,Improper Authentication - Generic,100.0
saibalaji143_,1,0,10.0,False,False,Improper Access Control - Generic,0.0
said778,1,0,2.0,False,False,Cross-site Scripting (XSS) - DOM,0.0
saikiran-10098,1,1,5.0,False,False,Information Disclosure,100.0
sailesh01nik,1,1,6.0,False,False,,100.0
a1c3venom,1,0,1.0,False,False,Information Disclosure,0.0
sajidraza,1,1,60.0,False,False,Improper Access Control - Generic,100.0
salahhasoneh,1,1,99.0,True,True,Improper Authentication - Generic,100.0
a9hora,1,1,32.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
s44mux,1,1,17.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
salh4ckr,1,1,96.0,False,False,Improper Authentication - Generic,100.0
rz01,1,1,30.0,True,True,Cross-Site Request Forgery (CSRF),100.0
rupachandransangothi,1,0,3.0,False,False,,0.0
rutik346,1,1,55.0,False,False,Cryptographic Issues - Generic,100.0
ryancollins,1,1,1.0,False,False,Violation of Secure Design Principles,100.0
a_l_i_c_e,1,1,337.0,False,False,Information Disclosure,100.0
ryhmnlfj,1,1,30.0,False,False,Uncontrolled Resource Consumption,100.0
a_l,1,1,3.0,True,False,SQL Injection,100.0
ryujinx,1,1,62.0,True,False,Insecure Direct Object Reference (IDOR),100.0
s0meb0dy,1,1,9.0,False,False,Improper Authentication - Generic,100.0
s3r3n3storm,1,1,7.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
s0nk3y,1,0,1.0,False,False,Cross-site Scripting (XSS) - Generic,0.0
s0urc3_,1,0,7.0,False,False,NULL Pointer Dereference,0.0
a_kos,1,1,21.0,False,False,Information Disclosure,100.0
a_ghost,1,1,5.0,False,False,Violation of Secure Design Principles,100.0
s3cr3tsdn,1,1,93.0,True,True,OS Command Injection,100.0
s3cur3,1,1,13.0,True,False,Improper Access Control - Generic,100.0
s3curityb3ast,1,1,14.0,False,False,Information Disclosure,100.0
saleemrashid,1,1,42.0,False,False,Cross-site Scripting (XSS) - DOM,100.0
salmankhanchampion,1,1,5.0,False,False,Improper Authentication - Generic,100.0
7h3_3y3,1,0,0.0,False,False,Improper Authentication - Generic,0.0
sar00n,1,0,0.0,False,False,Misconfiguration,0.0
9-d,1,1,6.0,False,False,UI Redressing (Clickjacking),100.0
sandipgyawali,1,1,195.0,False,False,Privacy Violation,100.0
sanjogpanda,1,1,14.0,False,False,Cleartext Storage of Sensitive Information,100.0
sankalpa_1337,1,1,10.0,False,False,Cleartext Transmission of Sensitive Information,100.0
sanmue,1,1,2.0,False,False,Insecure Storage of Sensitive Information,100.0
santese,1,1,7.0,False,False,Command Injection - Generic,100.0
saqib98,1,1,16.0,True,False,Improper Authentication - Generic,100.0
sara346,1,0,1.0,False,False,UI Redressing (Clickjacking),0.0
sandeeptanwani,1,0,1.0,False,False,Cross-site Scripting (XSS) - Reflected,0.0
sarka,1,1,15.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
sarmadkhan,1,0,10.0,False,False,Cross-site Scripting (XSS) - Reflected,0.0
sarwarjahan,1,1,3.0,False,False,Information Disclosure,100.0
8r33,1,0,3.0,False,False,,0.0
sasikaran,1,0,1.0,False,False,Information Exposure Through Directory Listing,0.0
sateeshn,1,0,18.0,False,False,Insufficient Session Expiration,0.0
7odamoo,1,1,80.0,True,True,Improper Authentication - Generic,100.0
sandesh_shinde,1,1,15.0,False,False,Information Exposure Through an Error Message,100.0
sandeepl337,1,0,1.0,False,False,Business Logic Errors,0.0
salokin,1,1,7.0,True,False,Uncontrolled Resource Consumption,100.0
sameull,1,0,2.0,False,False,UI Redressing (Clickjacking),0.0
saltedfish,1,1,60.0,True,True,SQL Injection,100.0
a0005,1,0,4.0,False,False,Information Disclosure,0.0
salvet,1,0,0.0,False,False,Improper Certificate Validation,0.0
sam75434,1,1,8.0,False,False,Violation of Secure Design Principles,100.0
sam_exploit,1,1,26.0,False,False,Cleartext Storage of Sensitive Information,100.0
a-p0c,1,1,26.0,False,False,Misconfiguration,100.0
samet,1,1,118.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
samincube,1,1,38.0,True,False,Cross-site Scripting (XSS) - Reflected,100.0
9529,1,1,17.0,False,False,Violation of Secure Design Principles,100.0
samlyhin,1,1,8.0,False,False,OS Command Injection,100.0
samtink,1,1,20.0,False,False,Improper Authentication - Generic,100.0
samuelcohen,1,1,196.0,False,False,Remote File Inclusion,100.0
samuelsiv,1,1,8.0,False,False,Phishing,100.0
9it0wl,1,1,8.0,False,False,UI Redressing (Clickjacking),100.0
sanchitcfc,1,0,1.0,False,False,Use of a Broken or Risky Cryptographic Algorithm,0.0
sandeep10092819,1,1,4.0,False,False,Improper Authentication - Generic,100.0
shubham_srt,1,1,29.0,True,False,Information Disclosure,100.0
shubhamz007,1,1,0.0,False,False,,100.0
shubhangirathore836,1,0,3.0,False,False,,0.0
suprnova,1,1,27.0,False,False,Insecure Direct Object Reference (IDOR),100.0
sumni,1,1,3.0,False,False,Open Redirect,100.0
superboyxxx,1,1,116.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
superkritisch,1,1,2.0,False,False,Cross-Site Request Forgery (CSRF),100.0
1735096419,1,1,30.0,False,False,Unverified Password Change,100.0
13ern,1,1,37.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
superpan,1,1,11.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
supersausage,1,0,2.0,False,False,Privilege Escalation,0.0
suraj_mulik,1,1,2.0,False,False,Violation of Secure Design Principles,100.0
1_1_1,1,1,5.0,False,False,Information Disclosure,100.0
surajbhosale,1,1,86.0,True,False,Cross-Site Request Forgery (CSRF),100.0
suresh1c,1,1,124.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
survivedabuse,1,0,11.0,False,False,,0.0
suryahss,1,1,37.0,False,False,Insecure Direct Object Reference (IDOR),100.0
suryasnn,1,0,1.0,False,False,Improper Restriction of Authentication Attempts,0.0
susant_wagle123,1,1,25.0,False,False,Business Logic Errors,100.0
suyog,1,1,11.0,False,False,Information Disclosure,100.0
sumitsahoo,1,1,7.0,True,False,Improper Authentication - Generic,100.0
sumit,1,0,2.0,False,False,Information Disclosure,0.0
swag01,1,0,4.0,False,False,Improper Authentication - Generic,0.0
stuux,1,1,19.0,True,False,SQL Injection,100.0
stok,1,1,91.0,True,True,Violation of Secure Design Principles,100.0
1hack0,1,1,35.0,False,False,Information Disclosure,100.0
streetdragon,1,1,25.0,False,False,HTTP Request Smuggling,100.0
1bdool492,1,0,10.0,True,False,Violation of Secure Design Principles,0.0
strutsonsecurity,1,1,5.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
sts,1,1,17.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
sturedman,1,1,3.0,False,False,Privilege Escalation,100.0
suanve,1,1,56.0,False,False,Code Injection,100.0
suhas_gaikwad,1,1,1.0,True,True,Information Disclosure,100.0
subnetix,1,1,11.0,False,False,Open Redirect,100.0
subuganz,1,1,11.0,False,False,Plaintext Storage of a Password,100.0
1a2er3d,1,1,57.0,True,False,Business Logic Errors,100.0
sudipraj,1,1,10.0,False,False,Violation of Secure Design Principles,100.0
sudo_bash,1,0,3.0,False,False,,0.0
sudoshekhar,1,0,4.0,False,False,Violation of Secure Design Principles,0.0
sufatmawati,1,1,93.0,True,False,Information Disclosure,100.0
svalkanov,1,1,6.0,False,False,Uncontrolled Resource Consumption,100.0
swapnil755,1,0,1.0,True,False,Violation of Secure Design Principles,0.0
shuoz,1,1,13.0,False,False,Out-of-bounds Read,100.0
10nf,1,1,19.0,True,False,Path Traversal,100.0
tanvir_0x,1,1,7.0,False,False,Business Logic Errors,100.0
tarq,1,1,5.0,False,False,Information Disclosure,100.0
tayyab-qadir,1,1,10.0,False,False,Command Injection - Generic,100.0
13370verride,1,1,40.0,True,True,CRLF Injection,100.0
tea,1,1,10.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
team_tsk,1,1,3.0,True,False,Path Traversal,100.0
teaport,1,1,13.0,False,False,,100.0
technolord1292,1,0,26.0,False,False,,0.0
tangina,1,0,1.0,False,False,Violation of Secure Design Principles,0.0
technorat,1,0,2.0,True,False,Information Exposure Through Directory Listing,0.0
tectonic,1,1,7.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
teeth,1,1,40.0,False,False,Uncontrolled Resource Consumption,100.0
tefa_,1,0,2.0,False,False,Business Logic Errors,0.0
tehwinsam,1,1,19.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
0xxl,1,1,2.0,False,False,Privilege Escalation,100.0
tejpratap,1,0,1.0,False,False,Weak Cryptography for Passwords,0.0
tanvi07,1,0,0.0,False,False,Cross-Site Request Forgery (CSRF),0.0
tandav,1,1,22.0,False,False,Uncontrolled Resource Consumption,100.0
swissky,1,1,3.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
1337coder,1,1,7.0,False,False,Improper Authentication - Generic,100.0
syarif07,1,1,17.0,True,False,Information Disclosure,100.0
sybr,1,1,5.0,False,False,Uncontrolled Resource Consumption,100.0
syedrafi,1,0,16.0,False,False,Improper Authentication - Generic,0.0
syjane,1,1,64.0,False,False,Information Disclosure,100.0
syntax-error,1,1,13.0,True,True,Privilege Escalation,100.0
systemkeeper,1,1,13.0,False,False,Insecure Storage of Sensitive Information,100.0
szkrstf,1,1,4.0,False,False,Path Traversal,100.0
t0ns,1,1,6.0,False,False,,100.0
tampe125,1,1,6.0,False,False,LDAP Injection,100.0
t3chnophil3,1,1,16.0,False,False,Insecure Direct Object Reference (IDOR),100.0
ta8ahi,1,1,155.0,True,True,Cross-Site Request Forgery (CSRF),100.0
tabaahi,1,1,18.0,True,False,Open Redirect,100.0
taise,1,1,26.0,False,False,Improper Restriction of Authentication Attempts,100.0
takester,1,1,3.0,False,False,Business Logic Errors,100.0
takeyourheart,1,1,7.0,False,False,Missing Authorization,100.0
tamilarasi11,1,0,1.0,False,False,Improper Authentication - Generic,0.0
stocktonontees,1,1,2.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
stevv,1,1,11.0,False,False,Information Disclosure,100.0
steven_julian22,1,1,22.0,False,False,Code Injection,100.0
smokescreen,1,1,6.0,False,False,Information Disclosure,100.0
smallyu,1,1,12.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
smaury,1,1,3.0,True,False,,100.0
smehta23,1,1,3.0,False,False,,100.0
smelt,1,0,4.0,False,False,,0.0
smii3,1,1,9.0,False,False,Improper Authentication - Generic,100.0
smitgharat0001,1,1,24.0,False,False,Code Injection,100.0
sml555,1,1,5.0,True,False,Privilege Escalation,100.0
smziaurrashid,1,0,1.0,False,False,HTTP Request Smuggling,0.0
sldwn,1,1,32.0,False,False,Forced Browsing,100.0
sn-shyk,1,1,43.0,False,False,Improper Access Control - Generic,100.0
sn3akysnak3,1,1,40.0,True,False,Cross-site Scripting (XSS) - Reflected,100.0
34n3kjb4j3b4jh,1,0,3.0,False,False,Authentication Bypass Using an Alternate Path or Channel,0.0
sneakerz,1,1,22.0,False,False,Information Disclosure,100.0
sniperpex,1,1,9.0,False,False,,100.0
sno2,1,1,3.0,False,False,Uncontrolled Resource Consumption,100.0
snwlvl,1,1,29.0,False,False,Server-Side Request Forgery (SSRF),100.0
sleepprogger,1,1,1.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
3amii,1,0,2.0,False,False,,0.0
stevejubs,1,1,9.0,False,False,Open Redirect,100.0
singh_sukhjiwan,1,1,4.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
4websecurity,1,1,8.0,True,False,Information Disclosure,100.0
4pag,1,0,4.0,False,False,"Reusing a Nonce, Key Pair in Encryption",0.0
4b5f5f4b,1,1,7.0,False,False,,100.0
simba50091,1,1,6.0,False,False,Cross-Site Request Forgery (CSRF),100.0
3sl4m-s4l3m,1,1,21.0,False,False,Server-Side Request Forgery (SSRF),100.0
simplyrishabh,1,1,5.0,False,False,Privilege Escalation,100.0
sincerehacker,1,1,1.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
sir_morty,1,1,8.0,True,False,CRLF Injection,100.0
sky_chotu,1,1,16.0,False,False,Misconfiguration,100.0
sjvino,1,1,124.0,False,False,Business Logic Errors,100.0
3amoura,1,1,9.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
skewbed,1,1,22.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
skimask,1,1,5.0,False,False,,100.0
skin,1,1,13.0,False,False,,100.0
skoll101,1,1,32.0,True,False,Cleartext Storage of Sensitive Information,100.0
skorov,1,1,4.0,False,False,Improper Authentication - Generic,100.0
sobhraj_charles,1,1,9.0,False,False,Uncontrolled Resource Consumption,100.0
socialcodia,1,1,13.0,False,False,CRLF Injection,100.0
soe_htet,1,1,29.0,False,False,Open Redirect,100.0
stalker,1,0,2.0,False,False,Information Disclosure,0.0
spookhorror,1,1,124.0,True,False,Insecure Direct Object Reference (IDOR),100.0
squashbroom,1,1,3.0,False,False,Information Disclosure,100.0
sr007,1,1,45.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
sravani_1234,1,0,1.0,False,False,UI Redressing (Clickjacking),0.0
sreeju_kc,1,1,2.0,False,False,Information Disclosure,100.0
srssingh,1,0,0.0,False,False,Improper Certificate Validation,0.0
ssharmaz,1,1,5.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
stanhates,1,1,23.0,False,False,Improper Authentication - Generic,100.0
sohaib619,1,0,3.0,False,False,,0.0
stankoja,1,1,162.0,False,False,Open Redirect,100.0
stapia,1,1,61.0,False,False,Privilege Escalation,100.0
stark303,1,1,100.0,False,False,Open Redirect,100.0
stefanniedermann,1,1,0.0,False,False,Insecure Direct Object Reference (IDOR),100.0
1wc,1,1,23.0,False,False,Incorrect Calculation of Buffer Size,100.0
stephane-chazelas,1,1,18.0,False,False,,100.0
steppe,1,1,21.0,True,False,Business Logic Errors,100.0
spicyturtle,1,1,9.0,False,False,Server-Side Request Forgery (SSRF),100.0
spengietz,1,0,6.0,False,False,Uncontrolled Resource Consumption,0.0
speleding,1,0,2.0,False,False,Cross-site Scripting (XSS) - DOM,0.0
sparta5537,1,0,2.0,False,False,Cleartext Storage of Sensitive Information,0.0
sohelahmed786,1,1,12.0,False,False,Information Disclosure,100.0
solardiz,1,1,22.0,False,False,Improper Authentication - Generic,100.0
2k_hacker,1,1,0.0,False,False,,100.0
someguyfromthepast,1,1,113.0,False,False,Code Injection,100.0
something_new,1,1,32.0,False,False,Open Redirect,100.0
sonahri_501,1,0,3.0,False,False,Cleartext Storage of Sensitive Information,0.0
sondash128,1,0,1.0,False,False,Violation of Secure Design Principles,0.0
sonicnik,1,0,8.0,False,False,Improper Restriction of Authentication Attempts,0.0
sopankbegitu,1,1,13.0,False,False,Improper Authentication - Generic,100.0
soulhunter,1,0,14.0,False,False,Phishing,0.0
2_princeofpersia,1,0,11.0,False,False,Violation of Secure Design Principles,0.0
sp4rrow,1,1,9.0,False,False,Cleartext Storage of Sensitive Information,100.0
2444nitin,1,1,5.0,False,False,Cross-site Scripting (XSS) - Stored,100.0
sparks,1,1,15.0,False,False,Business Logic Errors,100.0
sparroww,1,1,24.0,False,False,Information Disclosure,100.0
nohack,1,1,13.0,False,False,Violation of Secure Design Principles,100.0
mindtrick,1,1,119.0,False,False,Privilege Escalation,100.0
noblesix,1,1,147.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
fukuyama,1,0,0.0,True,False,Code Injection,0.0
frankyueh,1,1,46.0,False,False,Improper Certificate Validation,100.0
b404c057ae68e03c3dc721d,1,1,8.0,False,False,Path Traversal,100.0
freem0,1,1,39.0,False,False,,100.0
b3hlull,1,1,54.0,True,False,Cross-site Scripting (XSS) - Stored,100.0
freetom,1,0,16.0,False,False,Privilege Escalation,0.0
frr,1,1,36.0,False,False,Improper Access Control - Generic,100.0
fthacker101,1,1,11.0,False,False,Privilege Escalation,100.0
ftramer,1,1,15.0,False,False,,100.0
full109tun,1,1,7.0,False,False,Phishing,100.0
francisconeves97,1,1,59.0,True,False,Exposure of Sensitive Information Due to Incompatible Policies,100.0
fuomag9,1,1,6.0,True,False,Inadequate Encryption Strength,100.0
b3fa5e9aab949ed4574c10d,1,1,43.0,False,False,Open Redirect,100.0
fwh,1,1,2.0,False,False,Memory Corruption - Generic,100.0
fwilhelm,1,1,28.0,False,False,Man-in-the-Middle,100.0
g0blin,1,1,27.0,False,False,SQL Injection,100.0
g1a55er,1,0,16.0,False,False,,0.0
g4mb4,1,1,4.0,True,True,Improper Access Control - Generic,100.0
gabriel-kimiaie,1,1,11.0,False,False,Cross-site Scripting (XSS) - Reflected,100.0
frankspierings,1,1,4.0,False,False,Information Disclosure,100.0
fr_0_ank,1,1,16.0,False,False,Information Disclosure,100.0
balag_py,1,0,4.0,False,False,Cryptographic Issues - Generic,0.0
floyd,1,1,71.0,False,False,Server-Side Request Forgery (SSRF),100.0
fizhimchik,1,1,15.0,False,False,Cross-site Scripting (XSS) - Generic,100.0
b6d1c05a07d5e281f83043b,1,0,17.0,False,False,Array Index Underflow,0.0
flavsec_,1,1,18.0,True,False,Privilege Escalation,100.0
flawwan,1,1,13.0,False,False,HTTP Response Splitting,100.0
fle_xxx,1,0,3.0,False,False,,0.0
b6bfe1fb5d9fa76d75aeb40,1,0,0.0,False,False,,0.0
flimm,1,0,3.0,False,False,Cross-site Scripting (XSS) - Generic,0.0
floorball,1,1,52.0,False,False,Insecure Direct Object Reference (IDOR),100.0
flxflndy_,1,1,9.0,False,False,,100.0
fr1nge,1,1,33.0,False,False,Violation of Secure Design Principles,100.0
b6945caf98f2f809b8e6ece,1,1,2.0,False,False,Memory Corruption - Generic,100.0
b62ba6bd20eb778df2a0691,1,1,214.0,False,False,Insecure Direct Object Reference (IDOR),100.0
fornex,1,0,7.0,False,False,Cross-site Scripting (XSS) - DOM,0.0
